0.025,0.352872,0.00228816,0.00297912,0.000255544,0.00294104,0.00021104,0.000208376,2.6112e-05,1.555648e-05,1.494016e-05,5.028608e-05,1.593088e-05,5.269888e-05,4.905408e-05,0.0010536582868260712,0.0005212738723055655,0.0004991500691208848,0.0002687419998975987,0.0005018841841175567,0.0002674363831857048,0.0002579181813527213,0.00016692949669755774,
0.0275,0.38624,0.0031668,0.00416216,0.000415176,0.00410776,0.00034236,0.000340336,5.339008e-05,3.040448e-05,2.931456e-05,9.4496e-05,3.125696e-05,9.86112e-05,9.2128e-05,0.0018084071476114894,0.000920178178280682,0.0008838769136244944,0.0004897547488607854,0.0008889969791613333,0.0004865291075725769,0.00047022681890328196,0.0003117710306691926,
0.03,0.418744,0.00422696,0.00560936,0.000642424,0.00553456,0.00052876,0.000529304,0.0001025984,5.597184e-05,5.418432e-05,0.000167648,5.777472e-05,0.0001742016,0.0001633536,0.002939378424043828,0.0015361220623623982,0.0014801597460447494,0.0008429675899851519,0.0014891198607342175,0.0008358506988889458,0.0008096871639956992,0.0005493318314474425,
0.0325,0.450256,0.0054708,0.0073316,0.00095304,0.00723184,0.000782632,0.000789024,0.0001866944,9.776e-05,9.504e-05,0.0002828288,0.000101344,0.0002926144,0.0002754176,0.004556653525165122,0.0024423736623828784,0.002360913419691772,0.0013802160667656545,0.002375864011059342,0.0013659822845732425,0.0013261993753520046,0.000919768573037735,
0.035,0.480704,0.00689576,0.0093336,0.00136272,0.009204,0.00111616,0.00113344,0.0003236544,0.0001629952,0.0001591552,0.0004564224,0.0001697152,0.0004701376,0.0004441856,0.006776406738006247,0.0037204444216885975,0.003607854180533511,0.0021625620807946343,0.00363171368593518,0.002136040141313809,0.002078746607956582,0.0014721724438072807,
0.0375,0.510008,0.0084952,0.0116136,0.00188656,0.0114496,0.00154072,0.00157608,0.0005373184,0.000260736,0.0002557504,0.000708096,0.0002727552,0.000726144,0.000688704,0.009714812349598076,0.0054564538426091855,0.0053084839485945425,0.003258819312887205,0.005344836413906098,0.0032120731145358662,0.003133531309200758,0.0022640929803901494,
0.04,0.53812,0.0102592,0.0141656,0.00253832,0.0139632,0.00206616,0.0021296,0.000857984,0.000401888,0.0003960704,0.00106048,0.0004224704,0.00108256,0.001030784,0.013481644565050433,0.007735907019609851,0.007551072653729968,0.004742767907429215,0.0076058573549741436,0.004664533306026317,0.0045618759920126985,0.003359889406584404,
0.0425,0.565008,0.0121736,0.0169784,0.00333,0.016732,0.00270072,0.0028048,0.001322816,0.0005991232,0.0005933568,0.00153888,0.0006330048,0.001563648,0.001494848,0.018173672623009573,0.010642056218319594,0.01042291741334289,0.006690389636987354,0.010501254416056526,0.006564948031334801,0.006437458399467513,0.004828785008448108,
0.045,0.590656,0.0142248,0.0200368,0.00427096,0.0197432,0.00345024,0.00361096,0.001975552,0.000866624,0.000862656,0.002170368,0.000920448,0.002194944,0.002106944,0.023870769545850188,0.014248118375915211,0.014001843223593264,0.009177205468229994,0.0141119246326353,0.008983666990937484,0.008832625057600739,0.006742614305463111,
0.0475,0.615056,0.0163968,0.023324,0.0053684,0.0229792,0.00431832,0.00455496,0.002866048,0.001219584,0.00122048,0.002983104,0.001302592,0.003002304,0.00289408,0.030630280067584868,0.018615022272285085,0.018357482975782092,0.01227330909835646,0.0185064768829041,0.011984537402078747,0.011815575239363064,0.00917157339613947,
0.05,0.638216,0.0186712,0.02682,0.00662656,0.0264208,0.00530616,0.00564144,0.00404928,0.001674176,0.001684544,0.004005376,0.001798336,0.004011328,0.003883392,0.03848702063386411,0.023789360503814447,0.023542573344938814,0.01604167733346987,0.02374174389432185,0.015623367979110132,0.015447237724642876,0.012184219958015463,
0.0525,0.660144,0.0210312,0.0305032,0.0080472,0.0300472,0.00641248,0.00687256,0.005584,0.002246464,0.002273152,0.00526464,0.002427456,0.005246016,0.005101056,0.04744969535610056,0.02979826941784855,0.029596538835697097,0.020534534842045978,0.029855102145307462,0.019945215298755824,0.019778301162254878,0.015841482770979468,
0.055,0.68088,0.0234608,0.0343536,0.0096296,0.0338384,0.00763392,0.0082488,0.00753088,0.002952192,0.003004928,0.00678656,0.003209856,0.00672768,0.00657152,0.057503456044237365,0.036652501152014745,0.03653883569709693,0.0257928421483795,0.03686959193077671,0.024981823767344223,0.02484819005683273,0.020195586503507244,
0.0575,0.700448,0.0259424,0.0383496,0.0113704,0.0377736,0.0089656,0.0097672,0.00995072,0.003806336,0.003897856,0.0085952,0.004165056,0.00847552,0.00831744,0.06861399825917772,0.04434335159490042,0.04437304797501408,0.03184219958015463,0.044787261276944344,0.03075060160770058,0.030682504736060625,0.025289539706108238,
0.06,0.718896,0.0284616,0.0424688,0.0132648,0.0418312,0.0104,0.011424,0.01290176,0.004822208,0.004969088,0.01070912,0.00531168,0.01050304,0.01035712,0.08072295325380166,0.05284419640571399,0.05308483948594542,0.03869438328810609,0.0535968460396293,0.037254108852593316,0.03729250934411961,0.03115201474578875,
0.0625,0.736256,0.031004,0.0466928,0.0153056,0.0459928,0.0119288,0.0132152,0.0164384,0.006011328,0.00623456,0.01314624,0.00666688,0.01282112,0.01270528,0.09375864011059341,0.06211663509292919,0.06264400184322359,0.046346833239465465,0.06326352977318109,0.04448159336439507,0.04467666786134863,0.037801443858481394,
0.065,0.752576,0.033556,0.0510016,0.0174856,0.0502392,0.013544,0.015132,0.02060992,0.00738304,0.00770816,0.01591744,0.00824576,0.01543552,0.01537408,0.10763401771542676,0.07209564282422816,0.07300189442424863,0.05478470124417593,0.07374430392709026,0.05240899083508269,0.0528185960780298,0.04524141109006195,
0.0675,0.767904,0.0361056,0.0553776,0.0197952,0.0545536,0.0152344,0.017168,0.02545664,0.008944,0.00940224,0.0190304,0.01006208,0.01834752,0.01837056,0.12225692488863857,0.08272489887870565,0.08410731657365214,0.06397521888280171,0.08498796784598843,0.06099534074036148,0.06169166965337156,0.0534637243356715,
0.07,0.782296,0.0386424,0.0598048,0.022224,0.0589192,0.0169904,0.0193136,0.03100992,0.0106976,0.01132544,0.02249024,0.01212544,0.02155328,0.02169664,0.1375249603194921,0.0939276022733091,0.09589882750499207,0.07388254569658492,0.09692284061235984,0.07019609851006094,0.07125595207618658,0.06244943935282372,
0.0725,0.795792,0.0411568,0.064268,0.0247624,0.0633216,0.0188024,0.0215616,0.03729152,0.0126464,0.01348544,0.0262944,0.01444416,0.02504512,0.02535168,0.15334084276278737,0.10562183195944909,0.10829962623521582,0.08445548103015718,0.1094823613742256,0.07995494342327582,0.08146536275664329,0.07216220367620706,
0.075,0.80848,0.04364,0.0687536,0.0274,0.0677488,0.0206584,0.0239008,0.04431232,0.01478784,0.01588608,0.03043904,0.01702336,0.02881152,0.02933056,0.1695970508422508,0.11772566688853617,0.1212329117812708,0.09563770416261327,0.12258460908299627,0.09020531462802725,0.09226358097383647,0.08256617684706365,
0.0775,0.82032,0.0460864,0.0732512,0.0301264,0.0721888,0.0225496,0.0263224,0.05207232,0.01711936,0.01853056,0.03491648,0.0198656,0.03283776,0.03362496,0.1862065434437561,0.13015718601198095,0.13462188316010446,0.10736777430751114,0.1361579028211561,0.10089089140340997,0.1035942860068609,0.09361527827556193,
0.08,0.83144,0.0484888,0.0777488,0.0329312,0.0766304,0.0244664,0.0288184,0.06056128,0.01963264,0.02141696,0.03971392,0.02297088,0.03710528,0.03822336,0.20306691925656647,0.14282934821565718,0.148394859454201,0.1195842506784087,0.15011520147457888,0.11192975270083458,0.11539603706927448,0.10525318724079669,
0.0825,0.84184,0.0508432,0.08224,0.035804,0.081064,0.0263992,0.0313792,0.06976,0.02232128,0.02454336,0.04481856,0.02633664,0.0415936,0.04311232,0.22009113716655573,0.15566535251651223,0.16246479954943424,0.1322154523577902,0.1643848241257488,0.12326557779939583,0.12760227330909835,0.11742358302186268,
0.085,0.8516,0.053144,0.086712,0.038736,0.085488,0.02834,0.033996,0.0796352,0.02517376,0.02790528,0.05021248,0.0299584,0.0462816,0.0482752,0.23720239619067124,0.1685986380625672,0.1767753827248989,0.14519993855921356,0.17889508985715016,0.13481644565050432,0.14014643387435358,0.130059904766781,
0.0875,0.86072,0.0553896,0.09116,0.0417184,0.089888,0.0302816,0.0366608,0.090144,0.02817984,0.03149504,0.05587968,0.03382848,0.0511456,0.05369472,0.2543341354769341,0.18154728380523272,0.19124468793200555,0.1584711484306999,0.1935743177512672,0.14653115559879168,0.15297219804413498,0.1431109518201833,
0.09,0.86928,0.0575776,0.095584,0.0447424,0.094256,0.0322152,0.0393672,0.1012544,0.0313248,0.03530496,0.06179904,0.03793856,0.05616192,0.05935168,0.2714146741078286,0.1944549690236035,0.20581127438431213,0.17196252112027036,0.2083508268905842,0.15833290666120528,0.16601300496646357,0.15651016333009063,
0.0925,0.87728,0.0597048,0.099976,0.0478008,0.0986,0.0341368,0.0421064,0.1129088,0.03459648,0.03932608,0.0679488,0.04227968,0.0613056,0.0652288,0.2883876913624494,0.2072704930623112,0.22042394142645028,0.18561773590701963,0.22317853668526957,0.17017561824791358,0.17921253392043418,0.17019609851006093,
0.095,0.8848,0.0617712,0.104328,0.0508864,0.102912,0.0360392,0.0448728,0.1250432,0.0379808,0.04354688,0.0743168,0.04683968,0.0665536,0.0713024,0.30521222671650194,0.21993753520045056,0.23502124827197787,0.1993804720700425,0.23799088628334444,0.18199784957247453,0.19251958425067842,0.18410731657365217,
0.0975,0.89184,0.0637752,0.10864,0.0539928,0.107176,0.0379176,0.0476608,0.1376128,0.0414624,0.04795648,0.0808704,0.05160768,0.0718848,0.0775552,0.3218370795146178,0.23241513491372692,0.2495622343966003,0.21319952895397062,0.2527520352260509,0.1937535200450566,0.20588295530182787,0.1981977369310327,
0.1,0.8984,0.0657176,0.112912,0.0571136,0.111408,0.039768,0.0504648,0.1505472,0.04502784,0.05254336,0.0875968,0.0565696,0.0772672,0.0839616,0.33823152936357587,0.2446674517433823,0.2640059392760227,0.2270288259689724,0.26741078285802056,0.2053965490758282,0.21926168654958783,0.21240591879576057,
0.1025,0.90456,0.0675984,0.117136,0.0602432,0.115592,0.0415872,0.0532792,0.1637824,0.0486624,0.05729472,0.0944704,0.06171392,0.0826944,0.0905152,0.35436997593569197,0.25666888536173266,0.2783165224514874,0.24082740259075316,0.28193640878603243,0.21689621627156827,0.23260457733858994,0.2266857815780042,
0.105,0.91032,0.0694176,0.12132,0.0633776,0.119736,0.0433712,0.0561008,0.1772672,0.05235264,0.0621984,0.1014784,0.0670272,0.0881344,0.097184,0.37022681890328196,0.2683887153755568,0.29246326352977314,0.2545542982950182,0.29629307255132864,0.22821156110798219,0.24588602734114998,0.240991244687932,
0.1075,0.91576,0.071176,0.125456,0.0665128,0.123832,0.0451176,0.0589256,0.1909376,0.05608576,0.0672384,0.1086016,0.0724928,0.093568,0.1039616,0.3857815780041985,0.2798064615227075,0.30642056218319597,0.26817367262300956,0.31045517382622495,0.2393169832573857,0.25907019609851006,0.2552813476012493,
0.11,0.9208,0.0728752,0.129544,0.0696448,0.12788,0.0468256,0.0617488,0.2047296,0.05984832,0.0724096,0.1158144,0.0780992,0.0989888,0.1108224,0.40101889304183097,0.290911883672111,0.3201679381496083,0.28166504531258,0.32440223234857407,0.25019712252316834,0.27213148328298603,0.2695202498591982,
0.1125,0.9256,0.074516,0.133592,0.0727696,0.131888,0.048492,0.0645688,0.2185984,0.06362944,0.077696,0.1231104,0.08384,0.1043776,0.11776,0.41592852388510576,0.30169474169269367,0.33368491116686294,0.29499769597050846,0.33811376785622854,0.26082125851210897,0.2850391685013568,0.2836772310685577,
0.115,0.93008,0.0760992,0.137584,0.0758856,0.135856,0.050116,0.0673832,0.23248,0.0674176,0.0830848,0.130464,0.089696,0.1097152,0.1247488,0.43051047053402286,0.3121447954533818,0.3469561210383493,0.3081562644001843,0.3515795402181148,0.27117915109313395,0.29777789155701195,0.29771645077056985,
0.1175,0.93424,0.0776272,0.141536,0.0789896,0.139768,0.0516976,0.0701888,0.246336,0.0712064,0.0885696,0.1378752,0.095648,0.1149888,0.1317888,0.44475449285750857,0.3222620449541754,0.35997644769853054,0.3211151502739235,0.36478930930315906,0.28126056013516976,0.31033229225334086,0.3116123086375506,
0.12,0.93816,0.0791016,0.14544,0.08208,0.14364,0.0532352,0.0729832,0.2601216,0.074976,0.0941312,0.1453184,0.1017024,0.120192,0.1388544,0.4586554707900261,0.3320413701295377,0.372735651016333,0.33386923352618914,0.3777277149147509,0.29106036557267934,0.3226818903281962,0.32534944447288927,
0.1225,0.94184,0.08052,0.149304,0.085152,0.147464,0.0547296,0.0757664,0.2737856,0.0787328,0.0997696,0.1527808,0.1078272,0.1253184,0.1459392,0.4722134043315755,0.3414878910450054,0.3852286109262199,0.34639803389483387,0.3903947570528903,0.30056832727458915,0.33482668578157804,0.3389022579489018,
0.125,0.94528,0.081896,0.15312,0.088208,0.151248,0.0561792,0.0785352,0.2873024,0.082464,0.1054592,0.1602624,0.1140288,0.1303552,0.1530368,0.48543853361323025,0.3506016077005786,0.3974450872971174,0.35869643131432083,0.4027801955865035,0.3097793251753623,0.3467461983513389,0.35225026880344074,
0.1275,0.94856,0.083216,0.156896,0.091248,0.154992,0.0575864,0.081288,0.3006336,0.0861568,0.1112128,0.167744,0.120288,0.1352896,0.1601344,0.4983206185039169,0.3593927602273309,0.40939532026009934,0.3707541856535764,0.41488915058112746,0.3186984793405356,0.3584404280374789,0.3653883569709692,
0.13,0.9516,0.084496,0.160632,0.094264,0.158696,0.0589504,0.084032,0.3137536,0.0898112,0.1169984,0.1752192,0.1265984,0.140128,0.1672256,0.5108698991347089,0.36786134862526243,0.42107418974962885,0.38257129691260044,0.42671650197122524,0.32732578977010907,0.3698991347089243,0.3783011622548769,
0.1325,0.95448,0.085728,0.16432,0.097264,0.162352,0.0602712,0.086752,0.3266368,0.0934272,0.1228288,0.1826752,0.1329472,0.144864,0.1742976,0.5231170958988275,0.37601761302544673,0.43247657570016895,0.39414264502585633,0.4382673698223337,0.33566637652961956,0.38112743843121194,0.3909784445240899,
0.135,0.95712,0.086912,0.167976,0.10024,0.165968,0.0615512,0.089456,0.339264,0.0969856,0.1286784,0.1901184,0.139328,0.1494912,0.1813504,0.5349956479442938,0.38387179355895756,0.4436127182427935,0.4054682299933439,0.44953663406891614,0.34371511955353035,0.3921150990732682,0.40340996364753473,
0.1375,0.95968,0.088056,0.171584,0.1032,0.169552,0.0627904,0.092144,0.3516096,0.1004992,0.1345536,0.1975296,0.1457344,0.1540032,0.1883776,0.5465669960575495,0.39142901029133176,0.4544774973119656,0.4165429317495264,0.460534534842046,0.3514873790384517,0.4028672367006298,0.41559059955967437,
0.14,0.96208,0.089168,0.17516,0.106128,0.173096,0.0639888,0.094816,0.3636672,0.1039616,0.1404416,0.2049024,0.15216,0.1584,0.1953728,0.557831140238595,0.3987046234191797,0.4650811530387589,0.4273667502944038,0.47126107214172347,0.3589831549843838,0.41338385131329686,0.42752035226050894,
0.1425,0.96424,0.090232,0.178696,0.10904,0.1766,0.0651496,0.097472,0.375424,0.10736,0.1463424,0.2122432,0.158592,0.162688,0.2023232,0.5687880804874302,0.4056986329425017,0.4754236854231734,0.43794480569351285,0.48172136603348525,0.36621268752240027,0.42365982284573245,0.43919410168450157,
0.145,0.96632,0.091264,0.1822,0.111936,0.180072,0.066272,0.100104,0.3868736,0.1107072,0.1522368,0.2195328,0.1650304,0.1668608,0.2092416,0.5794890174594235,0.41242639905790796,0.4855153345962829,0.44828221801239054,0.4919205365828683,0.373181096718038,0.4337053914290103,0.45060672776611543,
0.1475,0.96832,0.092264,0.185672,0.1148,0.183512,0.0673576,0.10272,0.3980032,0.1139904,0.1581312,0.226784,0.1714688,0.1709248,0.2161088,0.589831549843838,0.4189032819620091,0.49535610055808715,0.4583738671855,0.5018585837898725,0.37989350263683375,0.4435205570631304,0.4617582305053505,
0.15,0.97016,0.093224,0.189112,0.117648,0.186912,0.068408,0.10532,0.4088128,0.117216,0.1640192,0.2339776,0.1778944,0.1748672,0.2229312,0.5999180789514106,0.4251292816548052,0.5049511033741232,0.4682299933439148,0.5115508678511086,0.38636526547539807,0.45310531974809276,0.47265372996774363,
0.1525,0.97192,0.09416,0.192512,0.120472,0.190288,0.0694248,0.107904,0.419296,0.120384,0.1698944,0.24112,0.1843136,0.1787072,0.2297024,0.6097486047821412,0.43111975833290667,0.5143105831754646,0.47785059648763506,0.5209666683733551,0.392596385233731,0.46246479954943426,0.4832881060877579,
0.155,0.97352,0.095056,0.195888,0.123272,0.193624,0.070408,0.110464,0.4294656,0.123488,0.1757568,0.2482048,0.1907136,0.182432,0.236416,0.6192719266806616,0.43687983206185044,0.5234242998310379,0.48724079668219755,0.5301827863396652,0.39860222210844304,0.47160923659822845,0.49366647893093035,
0.1575,0.97504,0.095928,0.199232,0.126056,0.196936,0.0713592,0.113016,0.4393088,0.126528,0.1815936,0.255232,0.197088,0.186048,0.2430784,0.6285392453023398,0.44242998310378373,0.5323332138651374,0.4964005939276023,0.5391429010291331,0.4043878961650709,0.48053351082893864,0.5037888484972608,
0.16,0.97648,0.096776,0.202544,0.128816,0.200216,0.0722808,0.115544,0.448832,0.1295104,0.1874048,0.2622016,0.2034432,0.1895616,0.2496896,0.6375505606471763,0.44776509139316983,0.5409861246223951,0.5053453484204599,0.5478982130971277,0.40996364753468845,0.4892478623726384,0.5136449746556757,
0.1625,0.97784,0.0976,0.205832,0.131552,0.203472,0.073172,0.118056,0.4580416,0.1324352,0.1931904,0.2691072,0.20976,0.1929728,0.2562368,0.6463058727151708,0.4529056371921561,0.5494342327581794,0.5140545798986227,0.5563975218882802,0.4153345962828325,0.49775229122932774,0.5232706978649326,
0.165,0.97912,0.098392,0.209088,0.134272,0.206696,0.074036,0.120552,0.466944,0.1353024,0.1989504,0.2759552,0.2160512,0.1962816,0.2627328,0.6548051815063233,0.4578516205007424,0.5576775382724899,0.5226050893451436,0.5646920280579592,0.4205109825405765,0.5060519174645435,0.5326404177973478,
0.1675,0.98032,0.099168,0.21232,0.136976,0.209896,0.0748728,0.123032,0.4755456,0.138112,0.204672,0.2827328,0.222304,0.1995008,0.2691648,0.6630996876760022,0.4626184015155394,0.5657160411653269,0.5308995955148227,0.5727817316061646,0.4254979263734576,0.5141569812093595,0.541754134452921,
0.17,0.98152,0.09992,0.215528,0.139656,0.213072,0.075684,0.125496,0.4838464,0.140864,0.2103616,0.2894464,0.2285184,0.2026176,0.2755392,0.6711381905688393,0.4672162203676207,0.5735497414366905,0.538989299063028,0.5806666325328965,0.43031078797808614,0.5220930827914597,0.5506630484870206,
0.1725,0.98256,0.100648,0.218712,0.142312,0.216224,0.0764704,0.127944,0.4918592,0.1435648,0.2160128,0.296096,0.2346944,0.2056448,0.2818496,0.6789206901848344,0.47164507705698633,0.5811786390865803,0.5468741999897598,0.5883467308381547,0.43494956735446216,0.529773181096718,0.5593159592442783,
0.175,0.98352,0.10136,0.221872,0.14496,0.219352,0.0772328,0.130376,0.4995904,0.146208,0.2216256,0.3026816,0.2408192,0.2085824,0.2881024,0.6865495878347243,0.47591521171470996,0.5886539347703651,0.5546054989503866,0.5958220265219395,0.43942450463365934,0.5373508780912396,0.5677640673800625,
0.1775,0.98448,0.102048,0.225008,0.147584,0.222448,0.0779736,0.1328,0.5070464,0.1488,0.2271936,0.3092032,0.2469056,0.2114368,0.2942976,0.6939224822077723,0.4800368644718653,0.5959244278326763,0.5621319952895397,0.6030925195842507,0.4437458399467513,0.5446725718089191,0.5759561722390047,
0.18,0.98536,0.102728,0.22812,0.150192,0.225528,0.0786928,0.1352,0.51424,0.1513408,0.2327232,0.3156544,0.2529344,0.2142144,0.3004288,0.7010905739593467,0.48401515539398904,0.6029901182735139,0.5694536890072194,0.6102094106804568,0.44791357329373815,0.5518918642158619,0.5839434744764733,
0.1825,0.98624,0.103384,0.231216,0.152784,0.228592,0.079392,0.137592,0.5211712,0.1538304,0.2382016,0.3220416,0.2589184,0.2169024,0.3065024,0.7080538630894476,0.48786032461215506,0.6099022067482464,0.5766217807587937,0.6171214991551892,0.45194306487123037,0.5589063540013313,0.5916747734371,
0.185,0.98696,0.104024,0.234288,0.155352,0.231624,0.080072,0.139968,0.5278592,0.1562752,0.2436352,0.3283648,0.2648512,0.2195264,0.312512,0.7148123495980748,0.49157237212636323,0.6166094926015053,0.5836362705442629,0.6238799856638165,0.4558343146792279,0.5657160411653269,0.5992524704316216,
0.1875,0.98776,0.104656,0.237336,0.157912,0.234648,0.080736,0.142336,0.534304,0.1586688,0.249024,0.334624,0.2707264,0.2220672,0.318464,0.7214172341405971,0.4951615380676873,0.6232143771440275,0.5904459577082587,0.6304848702063386,0.4595924427832676,0.5724233270185859,0.6065741641493011,
0.19,0.9884,0.105264,0.240368,0.160448,0.23764,0.081376,0.144688,0.5405248,0.161024,0.2543616,0.3408128,0.2765504,0.224544,0.3243584,0.7277661154062772,0.498632942501664,0.6296144590650761,0.5971020429061492,0.6368849521273873,0.4632328093799601,0.5789258102503713,0.6137422559008756,
0.1925,0.98912,0.105864,0.243384,0.162976,0.240624,0.082,0.147024,0.5465152,0.1633344,0.259648,0.3469376,0.2823168,0.2269504,0.3301888,0.7340125953612207,0.5019968255593671,0.6358609390200195,0.6036045261379346,0.6431314320823307,0.46675541446930524,0.5853258921714198,0.6206543443756081,
0.195,0.98968,0.106456,0.246376,0.165488,0.243584,0.082616,0.149352,0.5522944,0.1656,0.2648832,0.3529984,0.2880192,0.2292992,0.3359616,0.7400030720393221,0.5052531872407967,0.6420050176642261,0.6099534074036148,0.649224310071169,0.47016025805130307,0.5915723721263633,0.6274128308842353,
0.1975,0.99024,0.107032,0.249352,0.167984,0.24652,0.083208,0.151664,0.5578688,0.1678336,0.2700672,0.3589952,0.2936704,0.2315776,0.3416768,0.7458911474066868,0.5084071476114894,0.6479442936869592,0.6161486867031899,0.6552147867492704,0.47346270032256416,0.5976140494598331,0.6340177154267574,
0.2,0.9908,0.107592,0.252312,0.170464,0.249448,0.083792,0.153968,0.5632448,0.1700224,0.2752,0.364928,0.2992576,0.2338048,0.3473344,0.751574420152578,0.5114689468025191,0.6537299677435872,0.6221903640366597,0.6610004608058984,0.47666274128308844,0.6035533254825662,0.6403665966924377,
0.2025,0.99136,0.108144,0.255248,0.172928,0.252352,0.08436,0.156264,0.5684352,0.1721728,0.2802752,0.3707968,0.3047872,0.2359744,0.3529344,0.7571040909323639,0.5144129844862014,0.6594132404894782,0.6280784394040244,0.6666325328964211,0.4797655009984128,0.6093902001945625,0.6465618759920126,
0.205,0.99184,0.108696,0.258176,0.175384,0.25524,0.084912,0.158544,0.5734464,0.1742912,0.2852992,0.3766016,0.3102528,0.2380864,0.3584768,0.7624801597460448,0.5173314218421996,0.6649429112692643,0.6338641134606523,0.672162203676207,0.4827812195996109,0.6150734729404537,0.6526035533254826,
0.2075,0.99232,0.109224,0.261088,0.177824,0.25812,0.085456,0.160816,0.5782784,0.1763776,0.2902656,0.3823424,0.3156544,0.2401536,0.3639616,0.7677026265936204,0.5200962572320926,0.6703701807383134,0.639496185551175,0.6775382724898878,0.4857047770211459,0.6206031437202396,0.6584916286928474,
0.21,0.99272,0.109752,0.263976,0.180256,0.260976,0.085992,0.163072,0.5829504,0.178432,0.2951744,0.3880256,0.320992,0.2421696,0.3693888,0.7727714914750909,0.5228610926219857,0.6756438482412574,0.6449746556755928,0.682811939992832,0.48854641339409144,0.6260304131892889,0.6641749014387385,
0.2125,0.99312,0.110272,0.266856,0.182672,0.263816,0.086512,0.16532,0.5874624,0.180448,0.3000256,0.3936448,0.3262656,0.2441408,0.3747584,0.7776867543904562,0.5254723260457734,0.6808151144334648,0.6503507244892734,0.6879320055296707,0.4913061287184476,0.6313040806922329,0.6697045722185244,
0.215,0.99352,0.110784,0.26972,0.185072,0.266648,0.087024,0.16756,0.5918272,0.1824384,0.3048256,0.3992,0.3314752,0.2460672,0.3800768,0.7824996159950848,0.5280835594695612,0.6858327786595668,0.6555731913368491,0.6929496697557729,0.49399416312528804,0.6364753468844402,0.6750806410322052,
