0.67,0.880912,0.820097,0.84951,0.641535,0.869908,0.848466,0.853603,0.87395,-0.000865093,-0.00125482
0.68,0.882815,0.824258,0.85152,0.644817,0.871918,0.85071,0.85582,0.875922,-0.000872849,-0.00126109
0.69,0.884671,0.828324,0.853482,0.648033,0.873879,0.852902,0.857985,0.877843,-0.000880477,-0.00126723
0.7,0.886483,0.8323,0.855398,0.651184,0.87579,0.855044,0.8601,0.879716,-0.000887982,-0.00127323
0.71,0.888251,0.836187,0.85727,0.654274,0.877655,0.857137,0.862166,0.881543,-0.000895365,-0.0012791
0.72,0.889978,0.839987,0.8591,0.657303,0.879474,0.859184,0.864185,0.883326,-0.000902629,-0.00128484
0.73,0.891665,0.843702,0.860888,0.660273,0.88125,0.861187,0.866158,0.885065,-0.000909778,-0.00129046
0.74,0.893313,0.847334,0.862636,0.663186,0.882985,0.863145,0.868088,0.886764,-0.000916814,-0.00129597
0.75,0.894924,0.850886,0.864346,0.666044,0.884679,0.865062,0.869976,0.888422,-0.00092374,-0.00130137
0.76,0.896499,0.854359,0.866019,0.668848,0.886335,0.866937,0.871822,0.890042,-0.000930557,-0.00130665
0.77,0.898039,0.857755,0.867656,0.671599,0.887953,0.868774,0.873629,0.891625,-0.000937269,-0.00131183
0.78,0.899545,0.861076,0.869259,0.674299,0.889535,0.870572,0.875397,0.893173,-0.000943876,-0.00131691
0.79,0.901018,0.864325,0.870827,0.67695,0.891082,0.872333,0.877128,0.894686,-0.000950382,-0.00132188
0.8,0.90246,0.867502,0.872364,0.679552,0.892596,0.874059,0.878824,0.896166,-0.000956789,-0.00132676
0.81,0.903872,0.870609,0.873869,0.682107,0.894077,0.875749,0.880484,0.897614,-0.000963099,-0.00133155
0.82,0.905254,0.873649,0.875343,0.684616,0.895527,0.877406,0.882111,0.899031,-0.000969312,-0.00133625
0.83,0.906607,0.876621,0.876788,0.687081,0.896946,0.879031,0.883705,0.900417,-0.000975432,-0.00134085
0.84,0.907932,0.879529,0.878204,0.689502,0.898335,0.880623,0.885267,0.901775,-0.00098146,-0.00134537
0.85,0.90923,0.882374,0.879592,0.69188,0.899696,0.882185,0.886798,0.903105,-0.000987398,-0.00134981
0.86,0.910502,0.885157,0.880954,0.694217,0.90103,0.883717,0.888299,0.904407,-0.000993247,-0.00135416
0.87,0.911749,0.887879,0.882289,0.696513,0.902336,0.885219,0.889771,0.905683,-0.00099901,-0.00135843
0.88,0.912971,0.890541,0.883598,0.69877,0.903617,0.886694,0.891214,0.906933,-0.00100469,-0.00136263
0.89,0.914168,0.893146,0.884883,0.700989,0.904872,0.88814,0.89263,0.908158,-0.00101028,-0.00136675
0.9,0.915343,0.895694,0.886144,0.703169,0.906103,0.88956,0.894019,0.909359,-0.00101579,-0.0013708
0.91,0.916495,0.898187,0.887381,0.705313,0.907311,0.890954,0.895382,0.910537,-0.00102122,-0.00137477
0.92,0.917624,0.900626,0.888595,0.707421,0.908495,0.892322,0.89672,0.911692,-0.00102657,-0.00137868
0.93,0.918732,0.903011,0.889787,0.709494,0.909656,0.893665,0.898033,0.912826,-0.00103184,-0.00138251
0.94,0.919819,0.905344,0.890958,0.711532,0.910796,0.894985,0.899321,0.913937,-0.00103704,-0.00138628
0.95,0.920886,0.907626,0.892107,0.713537,0.911915,0.89628,0.900586,0.915028,-0.00104216,-0.00138999
0.96,0.921933,0.909858,0.893236,0.715508,0.913013,0.897553,0.901829,0.916098,-0.00104721,-0.00139363
0.97,0.92296,0.912041,0.894345,0.717448,0.914091,0.898803,0.903048,0.917149,-0.00105218,-0.0013972
0.98,0.923968,0.914177,0.895434,0.719356,0.91515,0.900031,0.904246,0.918181,-0.00105708,-0.00140072
0.99,0.924958,0.916265,0.896504,0.721233,0.916189,0.901238,0.905423,0.919194,-0.00106191,-0.00140418
1,0.92593,0.918307,0.897556,0.723081,0.91721,0.902423,0.906578,0.920188,-0.00106667,-0.00140757
